venueid;chainid;chainname;data
4e1ef905887799f23ff3e33d;556dfce1a7c82e6b724e4092;Citibank;1
4e7e0c00b8037af317e24c81;556dfce1a7c82e6b724e4092;Citibank;1
51098c8af470bb33c867eb3b;556dfce1a7c82e6b724e4092;Citibank;1
4afa1919f964a520b31622e3;556dfce1a7c82e6b724e4092;Citibank;1
4b42aeb8f964a520b2d825e3;556dfce1a7c82e6b724e4092;Citibank;1
4b59d681f964a5201b9b28e3;556d0a3aaceaff43eb082e54;Macy's;1
4b6e2118f964a52092ac2ce3;556dfce1a7c82e6b724e4092;Citibank;1
4ba4e0eaf964a52024be38e3;556dfce1a7c82e6b724e4092;Citibank;1
4bafa0e9f964a52083113ce3;556d0a3aaceaff43eb082e54;Macy's;1
4bbe5f5830c99c743bac5311;556dfce1a7c82e6b724e4092;Citibank;1
4bc0b5b7abf4952151b1bf93;556dfce1a7c82e6b724e4092;Citibank;1
4c1aa11b63750f479b9ab367;556d0a3aaceaff43eb082e54;Macy's;1
4c1d019ab306c92824c664b7;556d0a3aaceaff43eb082e54;Macy's;1
4c4cd437a34b2d7f243a5298;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c5943b004f9be9ae6cfee60;556dfce1a7c82e6b724e4092;Citibank;1
4c6955508d22c9280ce5b645;556dfce1a7c82e6b724e4092;Citibank;1
4c814234d8086dcb47366b52;556d0a3aaceaff43eb082e54;Macy's;1
4c8b92526418a1435d3feace;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cc5df4a306e224b1893a56c;556dfce1a7c82e6b724e4092;Citibank;1
4d1a141c731976eb0e6409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1463731976ebb57a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d7022c73599370439f9189d;556dfce1a7c82e6b724e4092;Citibank;1
4d8cac62fe8d41bd967ad705;556d0a3aaceaff43eb082e54;Macy's;1
4eb45a2d469073bbc5ae4bf3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ef4bc31722e31c647f054f3;556dfce1a7c82e6b724e4092;Citibank;1
4f0f66c8e4b007d64130fec6;556de8c8a7c82f0fe987b2d2;Foot Locker;1
520cf64111d2b9e85ff9ef73;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b15a6d1f964a520ccb123e3;556dfce1a7c82e6b724e4092;Citibank;1
4b2a6737f964a52072a824e3;556d0a3aaceaff43eb082e54;Macy's;1
4b60e035f964a52030ff29e3;556d0a3aaceaff43eb082e54;Macy's;1
4b6a1327f964a520e2c52be3;556dfce1a7c82e6b724e4092;Citibank;1
4b8c1c7af964a52095be32e3;556dfce1a7c82e6b724e4092;Citibank;1
4bab7fa1f964a5201cae3ae3;556d0a3aaceaff43eb082e54;Macy's;1
4bad4f0af964a520a5443be3;556dfce1a7c82e6b724e4092;Citibank;1
4bb62524941ad13aabf31ee3;556dfce1a7c82e6b724e4092;Citibank;1
4bbe4fe04e9cd13adeedd92c;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bc8a6b3af07a5932456812d;556d0a3aaceaff43eb082e54;Macy's;1
4bc8e9f8cc8cd13a1394bacf;556dfce1a7c82e6b724e4092;Citibank;1
4bcf5552a8b3a593f104625f;556dfce1a7c82e6b724e4092;Citibank;1
4be8a16a9a54a593d73e0a11;556d0a3aaceaff43eb082e54;Macy's;1
4c115b6917002d7fc610e609;556dfce1a7c82e6b724e4092;Citibank;1
4c6c0d1b463537048f4505bc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c7575751b30a093656aef09;556dfce1a7c82e6b724e4092;Citibank;1
4c757762c219224bd59ba228;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c75a0c2604a370449488349;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c96647a82b56dcb562de1aa;556dfce1a7c82e6b724e4092;Citibank;1
4d1a1411731976eb846009dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1422731976eb356609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1432731976ebc56a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1449731976eb3c7309dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1489731976ebfc8709dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4dbda8b20cb691071cbf1b40;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4dc48521887717c8800c29b1;556dfce1a7c82e6b724e4092;Citibank;1
5306a9bc498e4f386db7e7f7;556dfce1a7c82e6b724e4092;Citibank;1
4a9dc806f964a5205e3920e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4aff179bf964a520133422e3;556d0a3aaceaff43eb082e54;Macy's;1
4b783b82f964a5205abe2ee3;556d0a3aaceaff43eb082e54;Macy's;1
4b848268f964a520803931e3;556d0a3aaceaff43eb082e54;Macy's;1
4b9d5f5ef964a520b6a736e3;556d0a3aaceaff43eb082e54;Macy's;1
4c38b59aa52cb71341725f26;556dfce1a7c82e6b724e4092;Citibank;1
4c9b9f39ceef236a864a054c;556dfce1a7c82e6b724e4092;Citibank;1
4cacc3dca6e08cfa8a38ae94;556d0a3aaceaff43eb082e54;Macy's;1
4d1a1436731976eb866c09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a143b731976eb2b6e09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a144d731976eb7d7409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a146c731976eb7c7e09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a148b731976ebfb8809dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d8cac4dfe8d41bdff6fd705;556d0a3aaceaff43eb082e54;Macy's;1
4dcedf131f6eb122708651ca;556d0a3aaceaff43eb082e54;Macy's;1
5142216ee4b0fb9a2fb0cb50;556dfce1a7c82e6b724e4092;Citibank;1
4ac65bb4f964a520edb320e3;556d0a3aaceaff43eb082e54;Macy's;1
4b24131df964a520766024e3;556d0a3aaceaff43eb082e54;Macy's;1
4b37c0d4f964a5208d4525e3;556d0a3aaceaff43eb082e54;Macy's;1
4b4e2e81f964a5205ae426e3;556dfce1a7c82e6b724e4092;Citibank;1
4b66081ef964a520970f2be3;556d0a3aaceaff43eb082e54;Macy's;1
4b85a862f964a5205b6b31e3;556d0a3aaceaff43eb082e54;Macy's;1
4b8d6e86f964a5207ffb32e3;556d0a3aaceaff43eb082e54;Macy's;1
4ba7ef09f964a520e2bf39e3;556dfce1a7c82e6b724e4092;Citibank;1
4bb396a342959c744a28222c;556dfce1a7c82e6b724e4092;Citibank;1
4bc86d2daf07a5933ccd802d;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bd47e5e29eb9c7470ae91e1;556dfce1a7c82e6b724e4092;Citibank;1
4c02d76df56c2d7f0b0c1c66;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c27f3823492a593f6bbb628;556dfce1a7c82e6b724e4092;Citibank;1
4c2bd9718abca5934ddf0020;556dfce1a7c82e6b724e4092;Citibank;1
4c5c21397735c9b667578b72;556dfce1a7c82e6b724e4092;Citibank;1
4cc32ede3d7fa1cd57fba35f;556dfce1a7c82e6b724e4092;Citibank;1
4d1a140e731976eb7f5f09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1421731976ebf26509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a144f731976eb607509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1454731976eb857609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a147e731976eb6f8409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a148f731976eb208a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d8cac57fe8d41bdea74d705;556d0a3aaceaff43eb082e54;Macy's;1
4e6923b618a8968577804aac;556dfce1a7c82e6b724e4092;Citibank;1
5038fd58e4b00c877adc7701;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4af5e008f964a5202cfe21e3;556d0a3aaceaff43eb082e54;Macy's;1
4b493997f964a5209b6a26e3;556dfce1a7c82e6b724e4092;Citibank;1
4b75cdd0f964a520f4252ee3;556d0a3aaceaff43eb082e54;Macy's;1
4b829dc4f964a520e8da30e3;556dfce1a7c82e6b724e4092;Citibank;1
4b898ca1f964a520e54032e3;556d0a3aaceaff43eb082e54;Macy's;1
4b928addf964a520a10234e3;556d0a3aaceaff43eb082e54;Macy's;1
4bed8fe9e3562d7fe033fff8;556dfce1a7c82e6b724e4092;Citibank;1
4bedea33946c0f47e12aa363;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c7d4913b53db1f7f5a49c11;556dfce1a7c82e6b724e4092;Citibank;1
4c880e937223b1f71e8528a8;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c891dfef53b236a1d66aca6;556dfce1a7c82e6b724e4092;Citibank;1
4c9166a32626a1cd9b15326b;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cb1f0af75ebb60cda01d1ad;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cbca2554c60a0938d8752ca;556dfce1a7c82e6b724e4092;Citibank;1
4d1a141a731976eb766309dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1430731976eb4c6a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1483731976ebff8509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d7269edec075481a4be88bf;556dfce1a7c82e6b724e4092;Citibank;1
4e4811a545dd2955e5ad756b;556dfce1a7c82e6b724e4092;Citibank;1
5b69c2cafe3740002ca292e0;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ad0f5d9f964a52080db20e3;556d0a3aaceaff43eb082e54;Macy's;1
4aee093af964a52081d121e3;556d0a3aaceaff43eb082e54;Macy's;1
4b24288bf964a520726224e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b3e3c64f964a520eb9925e3;556d0a3aaceaff43eb082e54;Macy's;1
4b4a1fa6f964a5206d7b26e3;556d0a3aaceaff43eb082e54;Macy's;1
4b4e3c4cf964a52053e626e3;556dfce1a7c82e6b724e4092;Citibank;1
4bd09b08046076b0b2507071;556dfce1a7c82e6b724e4092;Citibank;1
4be1f449ae55a593b1215c62;556d0a3aaceaff43eb082e54;Macy's;1
4bef12f0d1b7d13a5a4acdec;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c06ad348b4520a122c78597;556dfce1a7c82e6b724e4092;Citibank;1
4cb62339e262b60c14b26ce0;556dfce1a7c82e6b724e4092;Citibank;1
4ccdd303ba0a5481c3ab4559;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a141c731976eb1b6409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1434731976ebb36b09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d8ccd9f1d06b1f7babe213b;556dfce1a7c82e6b724e4092;Citibank;1
4e236d0045dd950bb039d1ea;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4e372582c65bf39cbb2bd17f;556dfce1a7c82e6b724e4092;Citibank;1
4f202263aad29cb17b2a24c9;556dfce1a7c82e6b724e4092;Citibank;1
51098c8df470bb33c867f925;556dfce1a7c82e6b724e4092;Citibank;1
4b7b16c7f964a520d8502fe3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b881d8df964a520dee031e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c1e7e4463750f479bd6b967;556dfce1a7c82e6b724e4092;Citibank;1
4c3375b9452620a179a1230f;556dfce1a7c82e6b724e4092;Citibank;1
4c413af8e26920a140455ee7;556dfce1a7c82e6b724e4092;Citibank;1
4c5a171bd3aee21ed7056a55;556dfce1a7c82e6b724e4092;Citibank;1
4c6734ec19f3c9b6a563a2ff;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cc21cb51e596dcb4a90c067;556dfce1a7c82e6b724e4092;Citibank;1
4cd08023f6378cfa0892b5d6;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cddd925df986ea82c25d816;556dfce1a7c82e6b724e4092;Citibank;1
4d1a1430731976eb596a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1466731976ebcf7b09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a148b731976eb948809dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a5fb46526a35db0f10616;556d0a3aaceaff43eb082e54;Macy's;1
4d77c648d10fa1431b5dcf3d;556dfce1a7c82e6b724e4092;Citibank;1
4d8cac4efe8d41bd3970d705;556d0a3aaceaff43eb082e54;Macy's;1
4e335de045dd6987a1790997;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ecd7d7ef5b9832ad6ed465a;556dfce1a7c82e6b724e4092;Citibank;1
5688337c498ecc4b379bd260;556d0a3aaceaff43eb082e54;Macy's;1
4afefdddf964a520a03222e3;556d0a3aaceaff43eb082e54;Macy's;1
4b117dd6f964a520b97d23e3;556d0a3aaceaff43eb082e54;Macy's;1
4b4e43e3f964a52066e726e3;556dfce1a7c82e6b724e4092;Citibank;1
4b67230ff964a520123d2be3;556dfce1a7c82e6b724e4092;Citibank;1
4b8aadd7f964a5205a7932e3;556d0a3aaceaff43eb082e54;Macy's;1
4bf6c8bfabdaef3b6b5aa184;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c1ab7f7b4e62d7f524bd893;556d0a3aaceaff43eb082e54;Macy's;1
4c38c29bdfb0e21e3633afa8;556dfce1a7c82e6b724e4092;Citibank;1
4c3f42f4af052d7f090f7a79;556dfce1a7c82e6b724e4092;Citibank;1
4c5ae28c2091a593826b60d0;556dfce1a7c82e6b724e4092;Citibank;1
4cb8dfb00180721e02fa9061;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cc307a71e596dcb6e43c767;556dfce1a7c82e6b724e4092;Citibank;1
4cf2e484899c6ea8f2daf8c1;556dfce1a7c82e6b724e4092;Citibank;1
4d1a1419731976ebd46209dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a141c731976eb376409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1442731976eb9d7009dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1487731976eb828709dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a148d731976ebc88909dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d8cac75fe8d41bd3284d705;556d0a3aaceaff43eb082e54;Macy's;1
4ed660676c25b696b4c138ca;556dfce1a7c82e6b724e4092;Citibank;1
4fa2bc21e4b018dc464a1754;556de8c8a7c82f0fe987b2d2;Foot Locker;1
5092bc82e4b07db78ba90c95;556dfce1a7c82e6b724e4092;Citibank;1
4addd21bf964a520fd6521e3;556d0a3aaceaff43eb082e54;Macy's;1
4b107ddef964a520a07123e3;556d0a3aaceaff43eb082e54;Macy's;1
4b5f8a1af964a5205cc029e3;556dfce1a7c82e6b724e4092;Citibank;1
4b6ac44df964a5206fdf2be3;556dfce1a7c82e6b724e4092;Citibank;1
4b6e61f5f964a52017bb2ce3;556d0a3aaceaff43eb082e54;Macy's;1
4b7733dcf964a5205e872ee3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b85de4ef964a520107731e3;556dfce1a7c82e6b724e4092;Citibank;1
4b8af3f8f964a520fa8a32e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bb537d66edc76b0d0752f1c;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bc0c5bef8219c742a2ab210;556d0a3aaceaff43eb082e54;Macy's;1
4bed77fe6e8c20a15d637061;556dfce1a7c82e6b724e4092;Citibank;1
4bf845c8b182c9b6b732775a;556dfce1a7c82e6b724e4092;Citibank;1
4c1234c377cea5936891cc60;556dfce1a7c82e6b724e4092;Citibank;1
4c265077f1272d7fff5986c5;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c66ec4d9cedd13a5d1a77a1;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d17a33dcc216ea8189770d3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1419731976eb336309dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1482731976ebbc8509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1485731976eb9f8609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1489731976eb238809dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d8e7d163bfef04d60399a86;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4dde90af88779c82bec77b4d;556dfce1a7c82e6b724e4092;Citibank;1
4e9f496f775ba9493a0fdb3e;556d0a3aaceaff43eb082e54;Macy's;1
4fcfd828e4b0dd066ebbda57;556d0a3aaceaff43eb082e54;Macy's;1
4b48c9abf964a520f15626e3;556d0a3aaceaff43eb082e54;Macy's;1
4b79b898f964a5207e0d2fe3;556d0a3aaceaff43eb082e54;Macy's;1
4b8dfa09f964a5200f1533e3;556dfce1a7c82e6b724e4092;Citibank;1
4ba24853f964a52099e937e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bae3c45f964a5204b963be3;556dfce1a7c82e6b724e4092;Citibank;1
4bb78de8314e9521844b479d;556d0a3aaceaff43eb082e54;Macy's;1
4bd326dc41b9ef3b4a62ffe5;556d0a3aaceaff43eb082e54;Macy's;1
4bd4d04f6798ef3b7579628d;556d0a3aaceaff43eb082e54;Macy's;1
4c1687716470a59348f856d2;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c28dd599fb5d13a973d9a57;556dfce1a7c82e6b724e4092;Citibank;1
4ca806d376d3a093ac2d126b;556dfce1a7c82e6b724e4092;Citibank;1
4d1a141c731976ebfa6309dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1441731976eb3f7009dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1445731976eb437109dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1448731976eba67209dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1463731976eba17a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1473731976ebb18009dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a148c731976eb6a8909dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4dc433127d8b14fb460ac3a4;556d0a3aaceaff43eb082e54;Macy's;1
51098c8df470bb33c867fa44;556dfce1a7c82e6b724e4092;Citibank;1
4aa0520ef964a5201d3f20e3;556d0a3aaceaff43eb082e54;Macy's;1
4b0fc956f964a520e56423e3;556d0a3aaceaff43eb082e54;Macy's;1
4b3302f6f964a520051725e3;556dfce1a7c82e6b724e4092;Citibank;1
4b43e5faf964a52089ed25e3;556d0a3aaceaff43eb082e54;Macy's;1
4ba92e1cf964a520eb113ae3;556d0a3aaceaff43eb082e54;Macy's;1
4bab9597f964a52046b63ae3;556d0a3aaceaff43eb082e54;Macy's;1
4bafacc2f964a52051163ce3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bd23652046076b0048b7371;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bf4a94d94af2d7f75ed3a72;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c003946369476b04a148f1f;556dfce1a7c82e6b724e4092;Citibank;1
4c2cc1d2d1a10f474aeef964;556dfce1a7c82e6b724e4092;Citibank;1
4c3e9f4ddb3b1b8d40bf6595;556dfce1a7c82e6b724e4092;Citibank;1
4c6cc83c99b9236a63a5e3c9;556dfce1a7c82e6b724e4092;Citibank;1
4c853028dc018cfa3549e66c;556d0a3aaceaff43eb082e54;Macy's;1
4c85373451ada1cd12a03510;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ccdbed5511b236a9c33f9c9;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a141c731976ebe36309dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1424731976ebeb6609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1447731976ebee7109dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a145b731976eb027809dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1462731976eb697a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1481731976eb688509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d3862be0f81b60c277e3f3a;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d444e0f14aa8cfaeb02653d;556dfce1a7c82e6b724e4092;Citibank;1
4d8cac6ffe8d41bd1880d705;556d0a3aaceaff43eb082e54;Macy's;1
4e00f5d962843b639cfa1965;556dfce1a7c82e6b724e4092;Citibank;1
4f202265aad29cb17b2a26d3;556dfce1a7c82e6b724e4092;Citibank;1
4f202265aad29cb17b2a2753;556dfce1a7c82e6b724e4092;Citibank;1
5463629e498e610d0ab14e02;556d0a3aaceaff43eb082e54;Macy's;1
4a57763af964a52023b61fe3;556d0a3aaceaff43eb082e54;Macy's;1
4ac1ed69f964a520b29720e3;556dfce1a7c82e6b724e4092;Citibank;1
4b7b53b5f964a5207e5e2fe3;556dfce1a7c82e6b724e4092;Citibank;1
4b803362f964a520cb5b30e3;556d0a3aaceaff43eb082e54;Macy's;1
4b85dc04f964a520ad7631e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bbdd8368ec3d13ac67e1c28;556dfce1a7c82e6b724e4092;Citibank;1
4bdb265cc79cc928235f81e9;556d0a3aaceaff43eb082e54;Macy's;1
4c17a433216fc9b66dba8f96;556d0a3aaceaff43eb082e54;Macy's;1
4c30e27866e40f47a333c48b;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c58225f6418a593fdde800e;556dfce1a7c82e6b724e4092;Citibank;1
4c818278e602b1f7d6b0937a;556dfce1a7c82e6b724e4092;Citibank;1
4ca13009542b224bb2800ca0;556d0a3aaceaff43eb082e54;Macy's;1
4cb5f15452edb1f72e216bfe;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ceae772fe90a35d2e3d500e;556dfce1a7c82e6b724e4092;Citibank;1
4d1a1470731976eb917f09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1476731976ebd78109dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a147c731976eb9d8309dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1485731976ebc68609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d7a9b1e13d5b60cbe0d819d;556dfce1a7c82e6b724e4092;Citibank;1
4d8cac72fe8d41bd5582d705;556d0a3aaceaff43eb082e54;Macy's;1
50955cafe4b000bd205ceab6;556de8c8a7c82f0fe987b2d2;Foot Locker;1
51098c8df470bb33c867fac7;556dfce1a7c82e6b724e4092;Citibank;1
5ccb0db69ba3e50039a87989;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b01877cf964a520274322e3;556dfce1a7c82e6b724e4092;Citibank;1
4b2d06b2f964a5209dcc24e3;556d0a3aaceaff43eb082e54;Macy's;1
4b676d04f964a5202f4e2be3;556dfce1a7c82e6b724e4092;Citibank;1
4b6a186df964a52038c72be3;556d0a3aaceaff43eb082e54;Macy's;1
4b7cac87f964a52092a02fe3;556dfce1a7c82e6b724e4092;Citibank;1
4b817484f964a5202fa730e3;556d0a3aaceaff43eb082e54;Macy's;1
4b818541f964a5200cac30e3;556d0a3aaceaff43eb082e54;Macy's;1
4bf846284a67c9280b1d25cf;556dfce1a7c82e6b724e4092;Citibank;1
4bfff0e5369476b0a58d8e1f;556dfce1a7c82e6b724e4092;Citibank;1
4c68660a7963be9a556fcdbc;556dfce1a7c82e6b724e4092;Citibank;1
4d1a141d731976eb606409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1460731976eb037a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1464731976eb077b09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1468731976eb8b7c09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a148c731976eb2f8909dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ddc06ef45ddaa53ed9ff855;556dfce1a7c82e6b724e4092;Citibank;1
4ef4fdfe722e31c6483a98d0;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4f202264aad29cb17b2a25ce;556dfce1a7c82e6b724e4092;Citibank;1
4f202264aad29cb17b2a264e;556dfce1a7c82e6b724e4092;Citibank;1
4f3c363ae4b05966f67ba006;556dfce1a7c82e6b724e4092;Citibank;1
4b009633f964a520b53f22e3;556d0a3aaceaff43eb082e54;Macy's;1
4b5e4ad1f964a520138829e3;556d0a3aaceaff43eb082e54;Macy's;1
4b70ad13f964a52015292de3;556d0a3aaceaff43eb082e54;Macy's;1
4bad2872f964a520d4333be3;556d0a3aaceaff43eb082e54;Macy's;1
4bc205d9b492d13a8acaa660;556d0a3aaceaff43eb082e54;Macy's;1
4bf2cc6c98ac0f47332562a8;556dfce1a7c82e6b724e4092;Citibank;1
4c119ada6e5dc9b6967cb02d;556dfce1a7c82e6b724e4092;Citibank;1
4c1ea978b306c9286a6e67b7;556d0a3aaceaff43eb082e54;Macy's;1
4c253c5f905a0f47ce2e6160;556dfce1a7c82e6b724e4092;Citibank;1
4c422a22da3dc928d216cab9;556dfce1a7c82e6b724e4092;Citibank;1
4c44716a429a0f47fbb5481e;556dfce1a7c82e6b724e4092;Citibank;1
4c545a3930f92d7f6c1759ba;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d0284a326adb1f764cfc670;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1417731976eb116209dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1421731976ebdb6509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1423731976eb9d6609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1426731976eb806709dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1432731976eb0c6b09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a143d731976ebf76e09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1462731976eb3c7a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4e36a421d1649e45e3dd447c;556de8c8a7c82f0fe987b2d2;Foot Locker;1
511badb6e4b082c08e8cae6a;556dfce1a7c82e6b724e4092;Citibank;1
4ae36087f964a5203c9421e3;556d0a3aaceaff43eb082e54;Macy's;1
4b0d502df964a520224623e3;556dfce1a7c82e6b724e4092;Citibank;1
4b4d12f2f964a52007ca26e3;556d0a3aaceaff43eb082e54;Macy's;1
4b6e31f5f964a520eab02ce3;556dfce1a7c82e6b724e4092;Citibank;1
4b86a67cf964a520519431e3;556dfce1a7c82e6b724e4092;Citibank;1
4bbbe5312d9ea5937b15a0ce;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bf47728ff90c9b69c4d5528;556d0a3aaceaff43eb082e54;Macy's;1
4c0fd25bb93cc9b6f7c155e0;556dfce1a7c82e6b724e4092;Citibank;1
4c1f8a2cb306c928d19068b7;556dfce1a7c82e6b724e4092;Citibank;1
4c23dba3c11dc9b6fb872424;556dfce1a7c82e6b724e4092;Citibank;1
4c69c5282c29d13a4b280c41;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ce06722825e721e823d7645;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1420731976eb6d6509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1436731976eb436c09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a143d731976ebaa6e09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1458731976eb257709dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
